episode,reward,avg reward,tiles,avg tiles,epsilon
3519,211.03678929766033,456.55602851308123,90,159.98,0.05
3520,404.7619047618939,453.62492415644505,158,159.34,0.05
3521,611.2676056337872,452.4476373875041,201,159.13,0.05
3522,567.938931297704,451.61744815642,173,158.91,0.05
3523,327.6315789473571,451.06920254238486,129,158.59,0.05
3524,509.4890510948808,450.8690110861207,166,158.34,0.05
3525,77.08333333333849,446.3717284774251,50,157.12,0.05
3526,725.2788104089097,447.0487590057567,221,157.34,0.05
3527,210.46931407942628,443.7711995868242,85,156.34,0.05
3528,444.5544554455368,447.4198691412795,164,157.54,0.05
3529,447.03832752612743,450.13857456419174,156,158.29,0.05
3530,399.9999999999918,446.72478146074354,174,157.6,0.05
3531,626.6881028938762,448.8540478107833,224,158.17,0.05
3532,364.396284829719,446.8809102873334,148,157.88,0.05
3533,258.4337349397565,443.0842952557786,117,156.9,0.05
3534,43.333333333336604,441.95665297935585,42,156.49,0.05
3535,552.329749103933,442.44034650999924,181,156.5,0.05
3536,529.7468354430224,442.58649907495595,198,156.62,0.05
3537,580.769230769222,446.4665598037007,176,157.5,0.05
3538,622.2222222222125,447.8359392165584,193,157.69,0.05
3539,622.4334600760325,448.962712841709,189,157.85,0.05
3540,656.1837455830245,450.210557123478,213,158.16,0.05
3541,555.9999999999895,450.5930827207477,163,158.01,0.05
3542,262.06896551724265,449.048937211085,104,157.67,0.05
3543,181.9767441860495,445.0411184460491,96,156.66,0.05
3544,737.4558303886784,446.3568532205242,236,156.99,0.05
3545,548.6486486486364,447.0857639494349,191,157.2,0.05
3546,759.7122302158142,450.64816402937095,237,158.13,0.05
3547,-17.52577319587695,446.80378865035345,23,157.1,0.05
3548,487.54863813228565,446.4121517440051,150,156.78,0.05
3549,734.61538461537,451.45207252782814,215,157.73,0.05
3550,457.2755417956606,452.26579180120643,179,157.96,0.05
3551,3.448275862069914,444.37834147432545,27,155.84,0.05
3552,603.8327526132274,445.02322637750694,200,155.91,0.05
3553,465.9163987138179,445.83702953990286,175,156.27,0.05
3554,509.19540229884274,445.53051612994125,157,156.18,0.05
3555,386.4048338368493,444.0278978016431,158,155.87,0.05
3556,291.45907473309853,445.0948064297688,109,156.12,0.05
3557,87.26591760300062,444.7003848604571,49,155.89,0.05
3558,291.89189189187636,445.55478765034366,115,156.11,0.05
3559,369.75088967971317,443.3701672695742,130,155.61,0.05
3560,339.8625429553156,442.29709458592,127,155.16,0.05
3561,207.69230769230666,439.2593679813145,75,154.01,0.05
3562,603.5714285714167,437.41396338590994,196,153.45,0.05
3563,146.5277777777829,435.03427992337777,69,152.91,0.05
3564,88.19188191882432,434.4341843540767,49,152.72,0.05
3565,279.1946308724863,431.42897763789074,112,151.94,0.05
3566,643.0555555555433,432.6561433629377,213,152.25,0.05
3567,582.8478964401174,430.8515288021592,209,151.95,0.05
3568,313.17365269460373,427.6938880397281,137,151.37,0.05
3569,-70.0996677740867,419.58863604283846,8,149.1,0.05
3570,692.8802588996614,421.21024908935146,242,149.6,0.05
3571,336.4820846905409,420.05219411926356,133,149.25,0.05
3572,656.84931506848,422.8229994086767,220,149.8,0.05
3573,462.2895622895525,424.49400499720804,166,150.35,0.05
3574,508.99653979237735,423.66838597954745,175,149.99,0.05
3575,-66.21621621621682,417.70485395437163,9,148.26,0.05
3576,463.9534883720842,415.4260214911538,193,148.28,0.05
3577,626.950354609919,414.4302189148042,204,147.9,0.05
3578,596.4856230031835,418.1546570263691,217,149.15,0.05
3579,308.9347079037746,420.0406142748983,118,149.69,0.05
3580,139.72602739726506,418.4311405421371,68,149.19,0.05
3581,348.97959183672185,417.10153846719334,131,148.77,0.05
3582,332.60188087774543,416.29840598445793,137,148.76,0.05
3583,437.70491803277577,418.49193456553456,163,149.55,0.05
3584,685.2348993288473,419.6324191520435,231,149.89,0.05
3585,605.4545454545345,426.445585296244,192,151.75,0.05
3586,447.23127035830106,426.38944271527436,166,152.06,0.05
3587,423.5109717868276,426.0585146972937,166,151.97,0.05
3588,359.87654320987394,422.73757210019545,148,151.29,0.05
3589,240.13605442176035,419.4722659777465,99,150.31,0.05
3590,746.6898954703705,425.30583159911686,242,151.96,0.05
3591,555.948553054654,426.0948253263848,203,152.27,0.05
3592,347.1830985915404,421.9745985505675,126,151.16,0.05
3593,507.9136690647395,422.3688037343657,168,151.19,0.05
3594,892.3076923076738,425.74258488279474,257,151.93,0.05
3595,162.87262872629168,422.5688420342552,95,151.01,0.05
3596,519.9261992619779,426.2099644919912,167,151.93,0.05
3597,316.18497109826257,422.78887581434844,143,151.77,0.05
3598,412.4999999999966,422.8279651614276,163,151.93,0.05
3599,474.9999999999893,419.270006683919,202,151.28,0.05
3600,289.7280966767346,417.68341668294437,125,150.84,0.05
3601,272.3404255319174,418.3152178848284,103,151.07,0.05
3602,636.6666666666556,419.72161965083274,219,151.47,0.05
3603,522.5165562913814,421.04355940729505,187,151.83,0.05
3604,121.37404580153168,416.5480346895916,56,150.32,0.05
3605,536.9863013698547,420.32530511069746,185,151.34,0.05
3606,646.753246753234,422.1285019138943,229,152.02,0.05
3607,545.0511945392373,424.8341578922084,188,153.0,0.05
3608,385.5072463767968,426.26903491623693,133,153.3,0.05
3609,726.3888888888706,427.5913430491119,237,153.66,0.05
3610,548.1481481481345,427.57105774614104,174,153.57,0.05
3611,769.0476190476073,430.21502230871016,218,153.94,0.05
3612,443.39622641508686,432.36485173153267,143,154.49,0.05
3613,285.62091503268385,431.8639180247168,117,154.45,0.05
3614,475.25083612040066,429.23046147364033,171,153.78,0.05
3615,134.89932885906524,426.0431225823002,68,152.87,0.05
3616,611.3402061855581,427.62782373781164,206,153.12,0.05
3617,603.8461538461471,432.41628527627296,181,154.31,0.05
3618,423.40425531914417,431.6690194182496,121,153.62,0.05
3619,529.7577854671207,434.8562293799442,179,154.51,0.05
3620,272.8813559321911,433.5374238916472,109,154.02,0.05
3621,565.5629139072748,433.08037697438203,200,154.01,0.05
3622,202.40549828179107,429.42504264422286,87,153.15,0.05
3623,783.7209302325482,433.98593615707483,227,154.13,0.05
3624,440.69767441859733,433.298022390312,185,154.32,0.05
3625,350.7575757575772,436.0347648145543,118,155.0,0.05
3626,644.7552447552333,435.22952915801744,210,154.89,0.05
3627,581.528662420364,438.94012264142685,213,156.17,0.05
3628,45.69536423841362,434.9515317293556,43,154.96,0.05
3629,548.8549618320544,435.96969807241493,169,155.09,0.05
3630,539.344262295071,437.3631406953657,193,155.28,0.05
3631,682.7715355805135,437.9239750222321,207,155.11,0.05
3632,735.6643356643219,441.63665553057814,238,156.01,0.05
3633,714.4329896907092,446.19664807808766,236,157.2,0.05
3634,590.7216494845286,451.6705312395996,198,158.76,0.05
3635,538.2113821138124,451.5293475696984,155,158.5,0.05
3636,545.4849498327676,451.68672871359587,191,158.43,0.05
3637,262.31884057970154,448.50222481170067,99,157.66,0.05
3638,572.2408026755772,448.00241061623433,199,157.72,0.05
3639,42.85714285714542,442.20664744404553,43,156.26,0.05
3640,530.6620209059091,440.95143019727436,180,155.93,0.05
3641,369.5945945945926,439.0873761432204,137,155.67,0.05
3642,649.9999999999901,442.96668648804786,209,156.72,0.05
3643,616.666666666656,447.31358571285386,213,157.89,0.05
3644,475.86206896550846,444.69764809862215,164,157.17,0.05
3645,289.47368421051186,442.10589845424096,110,156.36,0.05
3646,348.07121661720487,437.9894883182548,150,155.49,0.05
3647,442.4354243542326,442.58910029375585,146,156.72,0.05
3648,458.35962145109056,442.2972101269439,176,156.98,0.05
3649,372.7891156462459,438.67894743725265,138,156.21,0.05
3650,387.71929824559857,437.983385001752,138,155.8,0.05
3651,330.6784660766874,441.25568690389827,143,156.96,0.05
3652,637.2013651876975,441.5893730296429,215,157.11,0.05
3653,458.3038869257877,441.5132479117627,157,156.93,0.05
3654,107.84313725490665,437.4997252613233,52,155.88,0.05
3655,727.464788732378,440.91032481027867,232,156.62,0.05
3656,369.3251533742312,441.68898559669,151,157.04,0.05
3657,498.03921568626674,445.7967185775226,181,158.36,0.05
3658,656.9444444444325,449.44724410304815,216,159.37,0.05
3659,509.02255639096677,450.8399607701607,161,159.68,0.05
3660,187.67123287671646,449.31804766937466,83,159.24,0.05
3661,552.7331189710472,452.7684557821621,201,160.5,0.05
3662,274.1935483870901,449.4746769803189,115,159.69,0.05
3663,288.4892086330897,450.8942912888719,107,160.07,0.05
3664,550.8474576271075,455.5208470459547,191,161.49,0.05
3665,692.3076923076769,459.6519776603067,205,162.42,0.05
3666,586.7088607594832,459.0885107123461,212,162.41,0.05
3667,624.381625441685,459.5038480023618,204,162.36,0.05
3668,133.89830508475006,457.71109452626314,68,161.67,0.05
3669,483.85093167700813,463.25060052077407,187,163.46,0.05
3670,286.4406779660916,459.18620471143845,113,162.17,0.05
3671,627.6119402984947,462.097503267518,194,162.78,0.05
3672,892.3371647509476,464.4523817643426,258,163.16,0.05
3673,308.6378737541452,462.9158648789886,122,162.72,0.05
3674,712.9496402877518,464.95539588394223,223,163.2,0.05
3675,443.5540069686319,470.05309811579076,154,164.65,0.05
3676,496.1538461538414,470.37510169360837,185,164.57,0.05
3677,671.5355805243358,470.82095395275263,205,164.58,0.05
3678,597.6744186046415,470.83284190876714,209,164.5,0.05
3679,582.3104693140691,473.56659952287015,188,165.2,0.05
3680,529.3706293706188,477.46304554260365,179,166.31,0.05
3681,254.2319749216215,476.5155693734526,112,166.12,0.05
3682,662.0817843866041,479.8103684085412,202,166.77,0.05
3683,541.1960132890276,480.84527936110374,192,167.06,0.05
3684,622.2222222222081,480.21515259003735,207,166.82,0.05
3685,724.2187499999877,481.4027946354919,210,167.0,0.05
3686,530.8724832214667,482.23920676412354,187,167.21,0.05
3687,503.833865814686,483.04243570440207,188,167.43,0.05
3688,396.66666666665833,483.4103369389699,147,167.42,0.05
3689,799.2248062015403,489.00122445676783,231,168.74,0.05
3690,518.8811188811073,486.7231366908752,175,168.07,0.05
3691,58.075601374574504,481.74440717407435,45,166.49,0.05
3692,314.55696202532005,481.4181458084123,128,166.51,0.05
3693,629.6296296296184,482.63530541406107,196,166.79,0.05
3694,640.8759124087435,480.12098761507167,202,166.24,0.05
3695,685.2112676056163,485.34437400386486,221,167.5,0.05
3696,410.0671140939499,484.2457831521846,151,167.34,0.05
3697,295.2569169960359,484.0365026111623,99,166.9,0.05
3698,585.4304635761472,485.7658072469237,205,167.32,0.05
3699,456.57492354739213,485.5815564823978,180,167.1,0.05
3700,122.64150943396726,483.9106906099702,58,166.43,0.05
3701,468.7022900763272,485.8743092554143,147,166.87,0.05
3702,246.4566929133776,481.97220951788154,87,165.55,0.05
3703,205.4545454545459,478.8015894095131,83,164.51,0.05
3704,336.3057324840737,480.9509062763385,136,165.31,0.05
3705,686.2595419847205,482.4436386824871,205,165.51,0.05
3706,424.5901639344146,480.222007854299,158,164.8,0.05
3707,709.5238095237994,481.8667340041447,220,165.12,0.05
3708,417.5718849840157,482.18738039021684,161,165.4,0.05
3709,377.61194029849656,478.6996109043131,127,164.3,0.05
3710,606.4846416382117,479.2829758392138,204,164.6,0.05
3711,583.5937499999866,477.42843714873766,173,164.15,0.05
3712,236.6336633663322,475.3608115182501,100,163.72,0.05
3713,671.4285714285584,479.2188880822089,214,164.69,0.05
3714,686.4768683273887,481.33114840427874,220,165.18,0.05
3715,615.3558052434346,486.1357131681223,190,166.4,0.05
3716,460.8974358974337,484.63128546524115,174,166.08,0.05
3717,56.934306569346106,479.1621669924732,42,164.69,0.05
3718,502.6936026935899,479.95506046621756,178,165.26,0.05
3719,621.8543046357527,480.8760256579039,217,165.64,0.05
3720,393.58974358974064,482.08310953447943,152,166.07,0.05
3721,100.68027210884782,477.4342831164951,58,164.65,0.05
3722,361.0169491525404,479.0203976252026,134,165.12,0.05
3723,549.8316498316342,476.6815048211935,192,164.77,0.05
3724,521.5277777777696,477.4898058547852,177,164.69,0.05
3725,764.5418326693135,481.6276484239025,216,165.67,0.05
3726,308.08823529410625,478.2609783292912,110,164.67,0.05
3727,423.13167259786087,476.6770084310662,145,163.99,0.05
3728,645.8193979932965,482.6782487686151,220,165.76,0.05
3729,-83.27759197324366,476.3569232305621,4,164.11,0.05
3730,182.82828282828808,472.7917634358943,83,163.01,0.05
3731,594.4444444444338,471.9084925245334,199,162.93,0.05
3732,37.40458015267453,464.92589496941696,35,160.9,0.05
3733,279.44664031618964,460.57603147567187,95,159.49,0.05
3734,304.6822742474905,457.7156377233014,118,158.69,0.05
3735,522.5165562913841,457.5586894650772,186,159.0,0.05
3736,124.68354430380245,453.3506754097874,70,157.79,0.05
3737,243.85964912279456,453.1660834952184,97,157.77,0.05
3738,461.87290969898925,452.06240456545254,167,157.45,0.05
3739,697.1530249110219,458.60536338599127,222,159.24,0.05
3740,365.67164179103406,456.95545959484264,154,158.98,0.05
3741,536.0544217687,458.6200578665837,186,159.47,0.05
3742,25.00000000000189,452.37005786658375,33,157.71,0.05
3743,495.23809523808774,451.155772152298,174,157.32,0.05
3744,740.6779661016849,453.8039311236597,247,158.15,0.05
3745,531.7460317460204,456.22665459901486,198,159.03,0.05
3746,631.1827956989183,459.05777038983206,203,159.56,0.05
3747,825.4237288135429,462.8876534344252,271,160.81,0.05
3748,416.36363636362364,462.4676935835505,140,160.45,0.05
3749,262.93436293434945,461.3691460564316,93,160.0,0.05
3750,391.2891986062638,461.40484506003816,140,160.02,0.05
3751,817.3228346456582,466.2712887457279,232,160.91,0.05
3752,408.1433224755625,463.9807083186065,155,160.31,0.05
3753,619.3548387096674,465.5912178364453,222,160.96,0.05
3754,677.4193548386996,471.28698001228327,240,162.84,0.05
3755,406.62251655627955,468.07855729052227,151,162.03,0.05
3756,406.7114093959676,468.4524198507396,150,162.02,0.05
3757,419.163763066191,467.66366532453895,148,161.69,0.05
3758,552.1739130434713,466.6159600105293,179,161.32,0.05
3759,-67.97153024911074,460.8460191441286,8,159.79,0.05
3760,254.09836065572586,461.5102904219187,106,160.02,0.05
3761,399.99999999998835,459.9829592322081,138,159.39,0.05
3762,184.37500000000466,459.0847737483372,89,159.13,0.05
3763,350.38167938930144,459.70369845589926,117,159.23,0.05
3764,564.3598615916854,459.838822495545,191,159.23,0.05
3765,576.258992805741,458.6783355005257,187,159.05,0.05
3766,494.1558441558379,457.75280533448927,182,158.75,0.05
3767,450.675675675667,456.01574583682907,161,158.32,0.05
3768,572.2972972972871,460.3997357589544,198,159.62,0.05
3769,-4.7619047619044945,455.51360739456527,23,157.98,0.05
3770,635.7859531772449,459.0070601466769,219,159.04,0.05
3771,536.3636363636261,458.0945771073282,186,158.96,0.05
3772,332.83582089551487,452.49956366877393,115,157.53,0.05
3773,506.23229461755517,454.47550787740795,212,158.43,0.05
3774,499.9999999999897,452.34601147453037,181,158.01,0.05
3775,753.4798534798462,455.44526993964246,230,158.77,0.05
3776,635.9154929577363,456.8428864076814,206,158.98,0.05
3777,535.7142857142719,455.4846734595808,176,158.69,0.05
3778,549.1803278688444,454.99973255222284,197,158.57,0.05
3779,599.2187499999927,455.168815359082,178,158.47,0.05
3780,683.6065573770377,456.7111746391463,238,159.06,0.05
3781,349.32432432431364,457.66209813317323,132,159.26,0.05
3782,96.42857142857648,452.0055660035929,54,157.78,0.05
3783,624.381625441685,452.8374221251194,204,157.9,0.05
3784,493.74999999999517,451.5526999028973,170,157.53,0.05
3785,424.1157556269978,448.5516699591674,162,157.05,0.05
3786,465.6249999999947,447.8991951269525,180,156.98,0.05
3787,62.162162162166744,443.4824780904275,47,155.57,0.05
3788,481.0810810810669,444.3266222345716,170,155.8,0.05
3789,506.38297872339433,441.39820395979007,168,155.17,0.05
3790,561.971830985902,441.82911108083806,187,155.29,0.05
3791,396.75324675323725,445.21588753462464,152,156.36,0.05
3792,197.73462783171982,444.04766419268867,91,155.99,0.05
3793,280.39215686273263,440.5552894650198,96,154.99,0.05
3794,311.41141141140344,437.2606444550465,136,154.33,0.05
3795,227.40213523131018,432.68255313130345,91,153.03,0.05
3796,407.29927007298454,432.6548746910937,136,152.88,0.05
3797,589.1385767790193,435.59369128892354,183,153.72,0.05
3798,754.0925266903773,437.2803119200658,239,154.06,0.05
3799,197.29729729729928,434.6875356575649,87,153.13,0.05
3800,324.9999999999874,436.7111205632251,118,153.73,0.05
3801,455.92105263157197,436.58330818877766,165,153.91,0.05
3802,679.4676806083505,440.9134180657273,204,155.08,0.05
3803,382.2695035460922,442.6815676466428,134,155.59,0.05
3804,544.5312499999854,444.76382282180197,164,155.87,0.05
3805,479.4701986754871,442.6959293887096,174,155.56,0.05
3806,331.893687707632,441.7689646264418,129,155.27,0.05
3807,542.1404682274147,440.09513121347794,191,154.98,0.05
3808,550.349650349645,441.4229088671342,185,155.22,0.05
3809,683.8827838827732,444.4856173029769,213,156.08,0.05
3810,351.2635379061348,441.93340626565606,124,155.28,0.05
3811,494.50171821304656,441.0424859477867,172,155.27,0.05
3812,521.7765042979894,443.8939143571032,216,156.43,0.05
3813,440.8163265306053,441.5877919081238,156,155.85,0.05
3814,786.2745098039026,442.5857683228889,225,155.9,0.05
3815,559.6491228070075,442.0287014985247,187,155.87,0.05
3816,550.1766784452218,442.9214939240025,183,155.96,0.05
3817,502.15053763440295,447.373656234653,166,157.2,0.05
3818,530.0940438871379,447.6476606465886,199,157.41,0.05
3819,668.6832740213392,448.1159503404444,214,157.38,0.05
3820,777.4834437085993,451.9548873416331,264,158.5,0.05
3821,58.78378378378826,451.53592245838246,45,158.37,0.05
3822,490.6249999999898,452.83200296685686,187,158.9,0.05
3823,92.69102990033679,448.260596767544,57,157.55,0.05
3824,392.5925925925811,446.9712449156921,132,157.1,0.05
3825,618.6440677965977,445.5122672669649,211,157.05,0.05
3826,24.30939226519488,442.67447883667586,44,156.39,0.05
3827,197.57785467128448,440.4189406574101,85,155.79,0.05
3828,387.4213836477898,437.83496051395485,154,155.13,0.05
3829,487.45874587458036,443.5423238924332,176,156.85,0.05
3830,239.5638629283512,444.1096796934338,105,157.07,0.05
3831,572.2972972972872,443.8882082219623,198,157.06,0.05
3832,388.02395209580436,447.39440194139365,160,158.31,0.05
3833,428.4810126582204,448.88474566481403,165,159.01,0.05
3834,688.3211678831977,452.7211346011711,214,159.97,0.05
3835,620.4301075268675,453.70027011352596,200,160.11,0.05
3836,609.8976109214898,458.5524107797028,207,161.48,0.05
3837,462.0437956204315,460.73425224467917,153,162.04,0.05
3838,457.37704918032006,460.6892936394925,169,162.06,0.05
3839,426.1437908496622,457.9792012988788,160,161.44,0.05
3840,308.7591240875831,457.4100761218444,111,161.01,0.05
3841,34.09961685824037,452.39052807273976,33,159.48,0.05
3842,542.0664206642008,457.5611922793817,172,160.87,0.05
3843,616.2629757785385,458.7714410847864,205,161.18,0.05
3844,807.4733096085268,459.4393945198548,254,161.25,0.05
3845,275.54585152838865,456.8773927176784,84,160.11,0.05
3846,437.67123287670256,454.9422770894562,153,159.61,0.05
3847,470.370370370354,451.3917435050243,152,158.42,0.05
3848,680.3030303030165,454.0311374444183,205,159.07,0.05
3849,666.6666666666537,458.0684604817413,206,160.2,0.05
3850,609.4594594594461,460.25016309027313,207,160.87,0.05
3851,303.64583333333485,455.1133930771499,153,160.08,0.05
3852,522.7106227106106,456.2590660795004,168,160.21,0.05
3853,491.19496855344966,454.97746737793824,186,159.85,0.05
3854,569.9669966996619,453.9029437965478,201,159.46,0.05
3855,442.85714285713607,454.2652900595564,151,159.46,0.05
3856,505.8631921824052,455.25680788742073,185,159.81,0.05
3857,445.8167330677226,455.5233375874361,136,159.69,0.05
3858,483.9160839160778,454.84075929616216,166,159.56,0.05
3859,521.8181818181686,460.73865641683483,168,161.16,0.05
3860,502.83687943260895,463.2260416046037,169,161.79,0.05
3861,730.5647840531442,466.53168944513527,248,162.89,0.05
3862,288.1578947368285,467.5695183925034,117,163.17,0.05
3863,237.66233766233375,466.44232497523376,102,163.02,0.05
3864,271.71052631577805,463.5158316224747,112,162.23,0.05
3865,334.9315068493019,461.1025567629103,126,161.62,0.05
3866,608.955223880584,462.2505505601579,189,161.69,0.05
3867,693.3579335793285,464.67737313919446,214,162.22,0.05
3868,588.6792452830064,464.84119261905164,217,162.41,0.05
3869,595.6521739130319,470.845333405801,190,164.08,0.05
3870,373.49823321553623,468.22245620618395,133,163.22,0.05
3871,255.46874999998425,465.41350734254746,89,162.25,0.05
3872,303.12499999999125,465.11639913359227,127,162.37,0.05
3873,684.2465753424491,466.8965419408412,226,162.51,0.05
3874,564.2599277978225,467.53914121881957,183,162.53,0.05
3875,678.1155015197473,466.7854976992185,255,162.78,0.05
3876,531.0344827586084,465.7366875972273,181,162.53,0.05
3877,493.2203389830413,465.3117481299151,138,162.15,0.05
3878,713.0081300812889,466.95002615203936,199,162.17,0.05
3879,339.9999999999885,464.35783865203933,131,161.7,0.05
3880,542.1725239616558,462.94349831788554,198,161.3,0.05
3881,642.1602787456336,465.87185786209875,210,162.08,0.05
3882,143.15068493151142,466.33907899712807,70,162.24,0.05
3883,582.6568265682544,465.92183100839384,184,162.04,0.05
3884,644.4444444444277,467.4287754528382,199,162.33,0.05
3885,422.72727272726956,467.4148906238409,160,162.31,0.05
3886,520.4379562043739,467.96302018588466,169,162.2,0.05
3887,556.0283687943169,472.90168225220623,184,163.57,0.05
3888,565.4929577464688,473.7458010188602,187,163.74,0.05
3889,367.57679180886953,472.357739149715,136,163.42,0.05
3890,251.56250000000463,469.25364583985595,89,162.44,0.05
3891,429.60526315788513,469.58216600390244,159,162.51,0.05
3892,771.8861209964302,475.3236809355496,243,164.03,0.05
3893,340.43321299637927,475.9240914968861,120,164.27,0.05
3894,159.25925925926407,474.4025699753646,82,163.73,0.05
3895,276.923076923063,474.8977793922822,97,163.79,0.05
3896,361.26760563379486,474.43746274789027,127,163.7,0.05
3897,454.05405405404815,473.0866175206405,162,163.49,0.05
3898,135.2941176470637,466.8986334302073,75,161.85,0.05
3899,504.72972972971746,469.9729577545316,176,162.74,0.05
3900,635.5932203389741,473.0788899579215,216,163.72,0.05
3901,522.8373702422078,473.74805313402777,178,163.85,0.05
3902,437.63440860214234,471.3297204139658,148,163.29,0.05
3903,570.5426356589082,473.2124517350939,172,163.67,0.05
3904,578.082191780807,473.54796115290213,197,164.0,0.05
3905,147.5247524752524,470.22850669089974,74,163.0,0.05
3906,320.71197411002237,470.1166895549237,128,162.99,0.05
3907,563.1205673758767,470.32649054640825,186,162.94,0.05
3908,401.52905198776114,468.8382845627894,159,162.68,0.05
3909,740.3041825094886,469.40249854905653,219,162.74,0.05
3910,573.3333333333209,471.6231965033284,200,163.5,0.05
3911,887.4999999999819,475.55317932119783,235,164.13,0.05
3912,396.87499999999693,474.30416427821797,157,163.54,0.05
3913,529.7468354430282,475.1934693673422,196,163.94,0.05
3914,505.536332179923,472.3860875911024,173,163.42,0.05
3915,451.0204081632598,471.29980044466487,161,163.16,0.05
3916,318.0790960451956,468.9788246206645,147,162.8,0.05
3917,698.4790874524564,470.9421101188451,209,163.23,0.05
3918,100.00000000000492,466.64116967997376,62,161.86,0.05
3919,257.8595317725693,462.53293225748604,103,160.75,0.05
3920,643.8596491227919,461.196694311628,211,160.22,0.05
3921,487.45874587457905,465.483443932536,177,161.54,0.05
3922,193.91891891892405,462.5163831217253,83,160.5,0.05
3923,251.9163763066093,464.108636585788,100,160.93,0.05
3924,407.2463768115842,464.25517442797803,139,161.0,0.05
3925,786.0294117646872,465.9290278676589,240,161.29,0.05
3926,576.5799256505454,471.4517332015124,181,162.66,0.05
3927,523.7942122186402,474.713896776986,193,163.74,0.05
3928,166.66666666667047,472.50634960717485,80,163.0,0.05
3929,632.558139534877,473.9573435437778,186,163.1,0.05
3930,437.9746835442947,475.94145174993724,169,163.74,0.05
3931,415.2542372881269,474.37102114984555,151,163.27,0.05
3932,244.9477351916273,472.94025898080383,98,162.65,0.05
3933,399.99999999998806,472.65544885422145,151,162.51,0.05
3934,272.4137931034381,468.4963751064238,107,161.44,0.05
3935,601.2578616352048,468.3046526475072,222,161.66,0.05
3936,711.6883116883014,469.3225596551754,248,162.07,0.05
3937,357.6802507836929,468.2789242068079,145,161.99,0.05
3938,311.9402985074578,466.8245567000793,137,161.67,0.05
3939,-33.333333333333776,462.2297854582494,17,160.24,0.05
3940,326.4264264264255,462.4064584816378,141,160.54,0.05
3941,523.6162361623534,467.3016246746789,168,161.89,0.05
3942,251.85185185183747,464.39947898655527,91,161.08,0.05
3943,578.9297658862756,464.0261468876327,201,161.04,0.05
3944,603.8327526132266,461.9897413176797,198,160.48,0.05
3945,529.5081967212986,464.5293647696088,191,161.55,0.05
3946,363.0225080385751,463.7828775212275,143,161.45,0.05
3947,637.0129870129758,465.44930368765364,226,162.19,0.05
3948,900.8999999999825,467.65527338462334,277,162.91,0.05
3949,544.8275862068906,466.4368825800257,186,162.71,0.05
3950,818.439716312046,468.5266851485518,258,163.22,0.05
3951,306.50406504063477,468.5552674656248,98,162.67,0.05
3952,761.9402985074466,470.94756422359313,229,163.28,0.05
3953,664.7058823529304,472.68267336158794,207,163.49,0.05
3954,215.78947368420958,469.1408981314334,88,162.36,0.05
3955,524.5954692556556,469.9582813954185,191,162.76,0.05
3956,267.21311475409226,467.5717806211354,110,162.01,0.05
3957,274.5454545454423,465.85906783591264,101,161.66,0.05
3958,89.65517241379749,461.9164587208898,53,160.53,0.05
3959,401.44927536231273,460.7127696563313,170,160.55,0.05
3960,610.7142857142704,461.7915437191479,198,160.84,0.05
3961,539.3442622950731,459.8793385015672,192,160.28,0.05
3962,441.2541254125346,461.4103008083242,163,160.74,0.05
3963,582.6923076922973,464.8606005086239,212,161.84,0.05
3964,713.1487889273267,469.2749831347394,234,163.06,0.05
3965,801.6393442622774,473.94206150886913,218,163.98,0.05
3966,762.0689655172276,475.4731989252356,249,164.58,0.05
3967,303.84615384614864,471.5780811279038,125,163.69,0.05
3968,652.895752895742,472.2202462040311,194,163.46,0.05
3969,132.7044025157281,467.59076849005805,72,162.28,0.05
3970,233.33333333333408,466.1891194912361,91,161.86,0.05
3971,650.8196721311361,470.1426287125476,228,163.25,0.05
3972,260.13986013984754,469.7127773139462,102,163.0,0.05
3973,494.3060498220593,467.81337205874223,165,162.39,0.05
3974,307.05128205127664,465.2412856012768,125,161.81,0.05
3975,160.4166666666716,460.06429725274603,74,160.0,0.05
3976,410.0671140939484,458.85462356609935,151,159.7,0.05
3977,483.03886925794285,458.7528088688484,164,159.96,0.05
3978,752.5179856114958,459.14790742415056,236,160.33,0.05
3979,13.553113553115006,455.8834385596818,30,159.32,0.05
3980,771.5277777777624,458.17699109784286,250,159.84,0.05
3981,606.896551724123,457.8243538276277,204,159.78,0.05
3982,541.8918918918797,461.8117658972313,188,160.96,0.05
3983,623.8805970149156,462.2240036016981,193,161.05,0.05
3984,730.7086614173138,463.0866457714269,210,161.16,0.05
3985,551.3157894736743,464.372530938891,197,161.53,0.05
3986,725.3968253968187,466.4221196308154,207,161.91,0.05
3987,901.3999999999907,469.87583594287224,251,162.58,0.05
3988,507.9734219269016,469.30064058467644,179,162.5,0.05
3989,421.7391304347785,469.8422639709355,166,162.8,0.05
3990,700.7380073800655,474.3340190447362,216,164.07,0.05
3991,276.62337662337546,472.8042001793911,115,163.63,0.05
3992,376.1904761904762,468.84724373133156,159,162.79,0.05
3993,654.3252595155609,471.9861641965233,217,163.76,0.05
3994,183.43949044586438,472.22796650838944,88,163.82,0.05
3995,145.61403508772355,470.91487609003605,69,163.54,0.05
3996,435.4107648725079,471.65630768242323,187,164.14,0.05
3997,496.27329192545375,472.0785000611372,190,164.42,0.05
3998,672.4358974358835,477.4499178590254,239,166.06,0.05
3999,68.35016835017336,473.08612224522994,49,164.79,0.05
4000,653.2051282051149,473.2622413238914,233,164.96,0.05
4001,550.9090909090808,473.54295853056016,178,164.96,0.05
